id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
424,BAA0598RBF,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40.44,22,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.551062,101.0788743,29.25492724,2.93,Belum,-,-,Jefri Neldi,03/10/2021 14:11,200000,2860.19,-,"Chave et al, 2014",media/1633245055243.jpg,media/1633245075725.jpg,media/1633245091247.jpg,media/1633245106537.jpg,
425,BAA0599RBF,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,50.95,17,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.55119,101.07871,25.83953731,2.91,Belum,-,-,Jefri Neldi,03/10/2021 14:17,200000,3491.07,-,"Chave et al, 2014",media/1633245358822.jpg,media/1633245383828.jpg,media/1633245397530.jpg,media/1633245412984.jpg,
426,BAA0602RBF,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,66.24,19,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5511588,101.0789588,23.19925647,2.92,Belum,-,-,Jefri Neldi,03/10/2021 14:20,200000,6495.10,-,"Chave et al, 2014",media/1633245587887.jpg,media/1633245606617.jpg,media/1633245625704.jpg,media/1633245640327.jpg,
427,BAA0603RBF,Gurah,-,Pohon Dewasa,icon/mature_tree.svg,Not Defined,45.54,15,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.551114,101.0789277,23.71545307,2.92,Belum,-,-,Jefri Neldi,03/10/2021 14:24,200000,4056.80,-,"Brown, 1997",media/1633245796234.jpg,media/1633245822849.jpg,media/1633245838869.jpg,media/1633245854909.jpg,
428,BAA0605RBF,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,44.58,18,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.55125,101.0791167,20.49798069,2.91,Belum,-,-,Jefri Neldi,03/10/2021 14:49,200000,2844.22,-,"Chave et al, 2014",media/1633247303292.jpg,media/1633247327206.jpg,media/1633247351765.jpg,media/1633247366448.jpg,
429,BAA0609RBF,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,47.77,22,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5512408,101.0792204,17.62149511,2.92,Belum,-,-,Jefri Neldi,03/10/2021 14:53,200000,3959.23,-,"Chave et al, 2014",media/1633247578014.jpg,media/1633247599550.jpg,media/1633247617237.jpg,media/1633247630320.jpg,
430,BAA0610RBF,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40.16,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5513432,101.0792464,17.94747459,2.89,Belum,-,-,Jefri Neldi,03/10/2021 14:57,200000,2571.02,-,"Chave et al, 2014",media/1633247772205.jpg,media/1633247791433.jpg,media/1633247810648.jpg,media/1633247823888.jpg,
431,BAA0613RBF,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40.25,21,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5515067,101.0791617,18.09059437,2.89,Belum,-,-,Jefri Neldi,03/10/2021 15:01,200000,2708.22,-,"Chave et al, 2014",media/1633248044776.jpg,media/1633248065903.jpg,media/1633248078608.jpg,media/1633248092829.jpg,
432,BAA0617RBF,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,41.07,15,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5517547,101.0792665,18.8263872,2.87,Belum,-,-,Jefri Neldi,03/10/2021 15:05,200000,2028.43,-,"Chave et al, 2014",media/1633248274518.jpg,media/1633248294412.jpg,media/1633248306745.jpg,media/1633248324133.jpg,
433,BAA0616RBF,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40.15,16,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5517539,101.0791995,19.18164569,2.87,Belum,-,-,Jefri Neldi,03/10/2021 15:08,200000,2066.86,-,"Chave et al, 2014",media/1633248469836.jpg,media/1633248487040.jpg,media/1633248498578.jpg,media/1633248513702.jpg,
434,BAA0618RBF,Timah-Timah,Ilex,Pohon Dewasa,icon/mature_tree.svg,Not Defined,44.26,17,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.551195,101.0786663,-0.722772794,2.84,Belum,-,-,Jefri Neldi,03/10/2021 15:19,200000,2306.82,-,"Chave et al, 2014",media/1633249047456.jpg,media/1633249076070.jpg,media/1633249104165.jpg,media/1633249126675.jpg,
435,BAA0619RBF,Kasai,Pometia pinnata,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41.09,18,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5512379,101.0788268,1.884068255,2.84,Belum,-,-,Suhardianto,03/10/2021 15:21,200000,2587.74,-,"Chave et al, 2014",media/1633249253502.jpg,media/1633249270805.jpg,media/1633249289987.jpg,media/1633249302437.jpg,
436,BAA0620RBF,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,51.02,19,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5513638,101.0786359,2.960512246,2.93,Belum,-,-,Suhardianto,03/10/2021 15:24,200000,3901.83,-,"Chave et al, 2014",media/1633249433069.jpg,media/1633249443615.jpg,media/1633249458681.jpg,media/1633249472038.jpg,
437,BAA0626RBF,Kolek,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,43.63,22,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5512391,101.0787921,6.835831328,2.91,Belum,-,-,Suhardianto,03/10/2021 15:28,200000,3730.80,-,"Chave et al, 2014",media/1633249670178.jpg,media/1633249680126.jpg,media/1633249696228.jpg,media/1633249707897.jpg,
438,BAA0625RBF,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,47.37,18,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.551155,101.0788033,6.427252294,2.91,Belum,-,-,Suhardianto,03/10/2021 15:32,200000,3202.02,-,"Chave et al, 2014",media/1633249861815.jpg,media/1633249875468.jpg,media/1633249896869.jpg,media/1633249910745.jpg,
439,BAA0627RBF,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40.17,17,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Kesumbo Ampai,1.5513786,101.0789386,7.439523457,2.91,Belum,-,-,Suhardianto,03/10/2021 15:34,200000,2194.98,-,"Chave et al, 2014",media/1633250030557.jpg,media/1633250041384.jpg,media/1633250056590.jpg,media/1633250067568.jpg,
440,BAA0636HAKA,Dubuai,-,Pohon Dewasa,icon/mature_tree.svg,Not Defined,60,40,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4510255,101.2300211,51.48619615,2.92,Belum,-,-,Abu Bakar,05/10/2021 10:40,200000,8150.28,-,"Brown, 1997",media/1633405080360.jpg,media/1633405105514.jpg,media/1633405141660.jpg,media/1633405189840.jpg,
441,BAA0635HAKA,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,55,45,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4510745,101.2299734,39.66071402,2.89,Belum,-,-,Irfan S.,05/10/2021 10:45,200000,6539.84,-,"Chave et al, 2014",media/1633405392724.jpg,media/1633405419583.jpg,media/1633405459966.jpg,media/1633405502601.jpg,
442,BAA0634HAKA,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,45,45,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4510821,101.2299565,35.72010049,3.15,Belum,-,-,Abu Bakar,05/10/2021 10:51,200000,6572.07,-,"Chave et al, 2014",media/1633405706772.jpg,media/1633405760983.jpg,media/1633405802903.jpg,media/1633405848423.jpg,
443,BAA0720HAKA,Kempas,Koompassia malaccensis,Pohon Dewasa,icon/mature_tree.svg,Conservation dependent,89,60,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,1.4510904,101.2296362,35.19659747,3.15,Belum,-,-,Abu Bakar,05/10/2021 10:59,200000,46665.80,-,"Chave et al, 2014",media/1633406278625.jpg,media/1633406295338.jpg,media/1633406326467.jpg,media/1633406364155.jpg,
444,BAA0689HAKA,Manio,Anisoptera polyandra,Pohon Muda,icon/young_tree.svg,Not Defined,34,40,Hutan Adat Kesumbo Ampai,Mineral,Pulau Tilan,1.4512553,101.2298789,59.82761868,3.15,Belum,-,-,Abu Bakar,05/10/2021 11:05,50000,3597.92,-,"Chave et al, 2014",media/1633406648346.jpg,media/1633406664646.jpg,media/1633406700015.jpg,media/1633406734107.jpg,
445,BAA0217RBF,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,33,12,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5443247,101.0865246,5.345549025,3.18,Belum,-,-,Alpizar,27/09/2021 13:00,50000,1064.43,-,"Chave et al, 2014",media/1632722331298.jpg,media/1632722349961.jpg,media/1632722396741.jpg,media/1632722426111.jpg,
446,BAA0218RBF,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,28,10,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5442593,101.08665,0.661823475,3.17,Belum,-,-,Alpizar,27/09/2021 13:06,50000,646.47,-,"Chave et al, 2014",media/1632722570677.jpg,media/1632722758989.jpg,media/1632722781377.jpg,media/1632722800304.jpg,
447,BAA0219RBF,Loban,Vitex Pinnata,Pohon Muda,icon/young_tree.svg,Least Concern,33,12,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5442348,101.0866079,6.591635511,3.22,Belum,-,-,Alpizar,27/09/2021 13:10,50000,1238.91,-,"Chave et al, 2014",media/1632722955777.jpg,media/1632722979511.jpg,media/1632722999961.jpg,media/1632723025120.jpg,
448,BAA0220RBF,Kolek,Eugenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,32,15,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5441897,101.0866325,-1.212002398,3.22,Belum,-,-,Saipul Manan,27/09/2021 13:13,50000,1401.70,-,"Chave et al, 2014",media/1632723140637.jpg,media/1632723156386.jpg,media/1632723174066.jpg,media/1632723189413.jpg,
449,BAA0221RBF,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,45,25,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5441897,101.0866325,-1.212002398,3.23,Belum,-,-,Saipul Manan,27/09/2021 13:16,200000,3991.68,-,"Chave et al, 2014",media/1632723302155.jpg,media/1632723316570.jpg,media/1632723337863.jpg,media/1632723350828.jpg,
450,BAA0222RBF,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,32,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5443018,101.0866868,-6.774849793,3.23,Belum,-,-,Saipul Manan,27/09/2021 13:19,50000,1650.26,-,"Chave et al, 2014",media/1632723477535.jpg,media/1632723495480.jpg,media/1632723516432.jpg,media/1632723535852.jpg,
451,BAA0223RBF,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,27,10,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5443308,101.0867493,0.846949348,3.23,Belum,-,-,Alpizar,27/09/2021 13:22,50000,602.17,-,"Chave et al, 2014",media/1632723699664.jpg,media/1632723719051.jpg,media/1632723736673.jpg,media/1632723754707.jpg,
452,BAA0224RBF,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,26,15,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5442953,101.0867435,5.866770631,3.22,Belum,-,-,Saipul Manan,27/09/2021 13:25,50000,830.98,-,"Chave et al, 2014",media/1632723892285.jpg,media/1632723905329.jpg,media/1632723924875.jpg,media/1632723942325.jpg,
453,BAA0225RBF,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,20,10,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,1.5443278,101.0867963,-8.189048477,3.21,Belum,-,-,Alpizar,27/09/2021 13:29,50000,335.20,-,"Chave et al, 2014",media/1632724081929.jpg,media/1632724096827.jpg,media/1632724114714.jpg,media/1632724131527.jpg,
